siren,siret,nom,type,naf,libelle,commune,departement,telephone,source
780000949,78000094900013,MAISON RETRAITE FRERES DE LA SALLE,medico-social,,,,57,03 87 37 21 99,finess
780000865,78000086500011,"EHPAD ""SAINT DOMINIQUE",medico-social,,,,57,03 87 74 18 74,finess
515260883,51526088300241,CENTRE DE SANTE DE LA CPAM DE MOSELLE,soins,,,,57,03 87 31 31 31,finess
100148261,10014826100272,EHPAD ALICE SAR,medico-social,,,,57,03 87 65 08 00,finess
200026490,20002649000058,"ENTREPRISE ADAPTEE ""MBA",medico-social,,,,57,03 87 24 86 17,finess
225700012,22570001200225,CENTRE PLANIF. OU EDUC. FAMIL.,soins,,,,57,03 87 84 64 52,finess
344040803,34404080300035,ASA-UNITE DE DIALYSE-FREYMINGMERLEBACH,soins,,,,57,03 87 81 80 51,finess
301294831,30129483100120,FOYER ACCUEIL DU JEUNE OUVRIER,medico-social,,,,57,03 82 59 66 10,finess
775618713,77561871300017,MECS SAINT JEAN,medico-social,,,,57,03 87 74 06 39,finess
780011458,78001145800012,"EHPAD ""HOME PREVILLE",medico-social,,,,57,03 87 34 70 00,finess
780033437,78003343700010,"EHPAD ""STE MARIE",medico-social,,,,57,03 87 95 17 05,finess
780042479,78004247900011,EHPAD SAINTE MADELEINE,medico-social,,,,57,03 82 88 04 64,finess
775618879,77561887900388,CHRS SARREGUEMINES,medico-social,,,,57,03 87 95 94 70,finess
775618721,77561872100077,LE CAHU SAINTE CROIX,medico-social,,,,57,03 87 76 07 55,finess
302388194,30238819400029,"EHPAD""SAINT CHRISTOPHE",medico-social,,,,57,03 87 25 51 06,finess
301293452,30129345200019,MECS LES TILLEULS,medico-social,,,,57,03 87 01 14 36,finess
780000899,78000089900010,CENTRE PARENTAL LE NID,medico-social,,,,57,03 87 74 13 89,finess
265702837,26570283700070,"ESAT ""STE ANNE"" - ALBESTROFF",medico-social,,,,57,03 87 01 25 93,finess
265701342,26570134200023,RESIDENCE HAUTE SEILLE,medico-social,,,,57,03 87 35 09 15,finess
265701086,26570108600026,RESIDENCE MARIE D'AGREDA,medico-social,,,,57,03 87 67 66 51,finess
408090116,40809011600299,"EHPAD ""HOME DE LA PROVIDENCE",medico-social,,,,57,03 87 06 61 60,finess
265701961,26570196100020,RESIDENCE ERCKMAN CHATRIAN,medico-social,,,,57,03 82 34 20 73,finess
325741783,32574178300014,RESIDENCE LES LYS D'OR,medico-social,,,,57,03 87 82 37 11,finess
312240492,31224049200016,FAM BERNARD DELFORGE,medico-social,,,,57,03 87 80 24 15,finess
323623769,32362376900110,SSIAD DE BITCHE,medico-social,,,,57,03 87 96 28 51,finess
780024949,78002494900023,SSIAD DE SAINT AVOLD,medico-social,,,,57,03 87 92 48 33,finess
780051611,78005161100017,RESIDENCE JEUNES SAINTE CONSTANCE,medico-social,,,,57,03 87 63 32 03,finess
326225331,32622533100064,CHRS LE GITE FAMILIAL,medico-social,,,,57,03 82 34 91 55,finess
351209473,35120947300013,RESIDENCE MAIZIERES-LES-VICS,medico-social,,,,57,03 87 86 64 83,finess
265700849,26570084900036,RESIDENCE AUTONOMIE DU CENTRE,medico-social,,,,57,03 87 95 49 34,finess
779993781,77999378100011,FOYER DES JEUNES OUVRIERS ABBE RISSE,medico-social,,,,57,03 87 75 16 41,finess
779993773,77999377300018,RESIDENCE PILÂTRE DE ROZIER,medico-social,,,,57,03 87 74 22 20,finess
323222919,32322291900017,RESIDENCE LES EPIS D'OR,medico-social,,,,57,03 82 82 09 99,finess
347685190,34768519000014,EHPAD LA CHARMILLE,medico-social,,,,57,03 87 03 04 00,finess
342430733,34243073300010,RESIDENCE ALBERT SCHWEITZER,medico-social,,,,57,03 87 02 77 37,finess
327954350,32795435000010,RESIDENCE AUTONOMIE ERCKMANN CHATRIAN,medico-social,,,,57,03 87 03 19 15,finess
339254146,33925414600014,RESIDENCE STE BARBE,medico-social,,,,57,03 87 92 85 51,finess
780004354,78000435400053,CSAPA DE METZ,medico-social,,,,57,03 87 66 41 50,finess
348591033,34859103300025,SDF SCANNER,soins,,,,57,03 82 34 97 75,finess
353947104,35394710400017,"EHPAD ""LES OPALINES ",medico-social,,,,57,03 87 71 01 15,finess
338237365,33823736500030,CABINET IMAGERIE MEDICALE CELODIM,soins,,,,57,03 87 54 28 00,finess
477792964,47779296400082,CENTRE IMAGERIE MEDICALE RADIOLOR,soins,,,,57,03 57 54 57 34,finess
382063030,38206303000011,MAPA RESIDENCE DE DITSCHVILLER,medico-social,,,,57,03 87 29 43 00,finess
265703108,26570310800018,"EHPAD ""LE VAL FLEURI",medico-social,,,,57,03 87 07 51 66,finess
382170587,38217058700010,"EHPAD ""L'ATRE DU VAL DE FENSCH",medico-social,,,,57,03 82 84 98 98,finess
779977693,77997769300026,"EHPAD "" SAINT JOSEPH",medico-social,,,,57,03 87 60 73 50,finess
265703488,26570348800030,MAS POUR ADULTES HANDICAPES DE MARLY,medico-social,,,,57,03 87 16 49 53,finess
378553333,37855333300014,EHPAD PIERRE MORLANNE,medico-social,,,,57,03 87 56 58 00,finess
353933989,35393398900017,"EHPAD ""SAINTE CHRETIENNE"".",medico-social,,,,57,03 87 63 25 52,finess
410578983,41057898300018,"EHPAD ""RESIDENCE DU PARC",medico-social,,,,57,03 87 29 67 30,finess
387546534,38754653400026,"EHPAD ""LE VAL DE SEILLE",medico-social,,,,57,03 87 52 32 00,finess
388976896,38897689600018,EHPAD LES JARDINS,medico-social,,,,57,03 87 23 18 00,finess
379899768,37989976800186,ESAT L'ESPOIR,medico-social,,,,57,03 87 52 04 66,finess
377558432,37755843200037,CIMPM,soins,,,,57,03 87 76 33 34,finess
215700170,21570017000107,RESIDENCE JEAN-CLAUDE ANGUILLA,medico-social,,,,57,03 87 53 41 67,finess
392154514,39215451400013,"EHPAD ""RESIDENCE D'AUTOMNE",medico-social,,,,57,03 82 55 39 39,finess
433994928,43399492800011,EHPAD ST JEAN BAPTISTE,medico-social,,,,57,03 87 29 85 85,finess
493226013,49322601300073,INSTITUT PRIVE DE RADIOTHERAPIE METZ,soins,,,,57,03 87 39 67 27,finess
344572706,34457270600010,RESIDENCE L'ARC EN CIEL,medico-social,,,,57,03 87 86 95 44,finess
265703009,26570300900026,RESIDENCE LES HORTENSIAS,medico-social,,,,57,03 72 13 94 88,finess
265701979,26570197900022,RESIDENCE LES BLEUETS,medico-social,,,,57,03 82 82 56 30,finess
379217144,37921714400011,RESIDENCE L'ORANGERIE,medico-social,,,,57,03 87 52 80 31,finess
348469727,34846972700013,RESIDENCE LA COULEE VERTE,medico-social,,,,57,03 87 93 28 78,finess
522320076,52232007600030,RESIDENCE DU MOULIN DE DOMEVRE,medico-social,,,,57,03 87 05 20 23,finess
390490340,39049034000028,CENTRE DE SOINS INFIRMIERS,soins,,,,57,03 87 67 08 45,finess
265703454,26570345400016,GCS BLANCHISSERIE LORR NORD-ET SIEGE,soins,,,,57,03 87 74 11 93,finess
893726547,89372654700027,CENTRE THERMAL ST ELOY,soins,,,,57,03 87 70 19 09,finess
483225827,48322582700011,PHARMACIE LORRAINE,soins,,,,57,03 87 93 48 84,finess
790989206,79098920600079,115 - SIAO,medico-social,,,,57,03 87 32 38 56,finess
339626053,33962605300039,CTRE DE SOINS INFIRMIERS DE L'ACSI,soins,,,,57,03 87 28 04 74,finess
451003271,45100327100025,AT'PROCONTI,medico-social,,,,57,03 87 28 64 30,finess
528647159,52864715900029,"EHPAD ""VILLA D'AVRIL",medico-social,,,,57,03 87 00 00 87,finess
779985795,77998579500011,MAISON DE RETRAITE SAINT FRANCOIS,medico-social,,,,57,03 87 70 90 00,finess
479404295,47940429500038,SESSAD L'OISEAU BLEU DE SAINT AVOLD,medico-social,,,,57,03 87 82 30 08,finess
493155774,49315577400026,CABINET IMAGERIE MEDICALE GIMM,soins,,,,57,03 57 54 57 24,finess
533308433,53330843300028,RESIDENCE LE PRIEURE DE LA FENSCH,medico-social,,,,57,03 82 59 15 70,finess
424750560,42475056000015,"EHPAD ""RESIDENCE SAINT JULIEN",medico-social,,,,57,03 87 50 18 01,finess
433895265,43389526500083,LBM B2A SITE CORDELIER,laboratoire,,,,57,03 87 03 33 02,finess
130015852,13001585200010,GCS DES HOP DE SARREGUEMINES-ET SIEGE,soins,,,,57,,finess
130015506,13001550600871,SERVICE UNIVERSITAIRE SANTE ETUDIANTE,soins,,,,57,03 72 74 05 40,finess
799621040,79962104000010,MSP DE GROSTENQUIN,soins,,,,57,03 87 05 62 00,finess
175701317,17570131700083,UEHC METZ EPEI METZ,medico-social,,,,57,03 87 56 06 95,finess
310656384,31065638400024,LBM BIO AVENIR BARBIER NEUFBOURG METZ,laboratoire,,,,57,03 87 74 30 56,finess
811599588,81159958800027,EHPAD VILLA BEAU SOLEIL BOULAY,medico-social,,,,57,03 72 39 07 07,finess
265703546,26570354600019,GCS DU SUD MOSELLAN - ET SIEGE,soins,,,,57,03 87 07 03 96,finess
819969262,81996926200016,IRM SDF-CLINIQUE AMBROISE PARE,soins,,,,57,03 82 34 43 21,finess
821958238,82195823800015,MSP ROBERT SCHUMAN,soins,,,,57,03 87 64 61 12,finess
821553641,82155364100019,ESPACE MEDICAL DU CHATEAU,soins,,,,57,03 87 92 45 40,finess
828424929,82842492900028,CNPA ST AVOLD,soins,,,,57,09 71 16 75 85,finess
827755489,82775548900016,CENTRE DENTAIRE LA FELTIERE,soins,,,,57,03 82 87 55 55,finess
130023401,13002340100016,GCS SI NORD LORRAINE - ET SIEGE,soins,,,,57,03 87 55 31 31,finess
834671984,83467198400013,MSP DE METZERVISSE,soins,,,,57,03 82 83 22 57,finess
840898639,84089863900017,MSP DU CLOS SAINT VINCENT DE PAUL,soins,,,,57,03 72 51 04 10,finess
834861502,83486150200013,MSP DE DIEUZE,soins,,,,57,,finess
847791639,84779163900010,MSP ST PRIVAT LA MONTAGNE,soins,,,,57,03 87 53 59 15,finess
842347569,84234756900027,CENTRE PSYPRO METZ,soins,,,,57,03 72 51 08 40,finess
849475207,84947520700015,CENTRE DE SANTE DENTAIRE FLOSS DENTAL,soins,,,,57,03 87 75 77 04,finess
848541314,84854131400011,MSP DE MORHANGE,soins,,,,57,03 87 05 26 85,finess
852654094,85265409400014,MSP DE VIGY,soins,,,,57,03 87 51 56 04,finess
853390953,85339095300018,MSP DE SARRALBE,soins,,,,57,03 87 97 80 09,finess
793013244,79301324400025,SAD VIVRE A DOM,medico-social,,,,57,03 87 80 69 60,finess
853025633,85302563300019,CENTRE DENTAIRE DE METZ,soins,,,,57,06 88 40 95 35,finess
879241560,87924156000025,EHPAD LE PRIEURE DU THIONVILLOIS,medico-social,,,,57,09 82 81 29 02,finess
887728293,88772829300010,MSP  HEMING,soins,,,,57,03 87 25 04 91,finess
893142273,89314227300018,MSP MULTI-SITES PHAEVE,soins,,,,57,03 87 03 90 90,finess
893076869,89307686900013,CENTRE DE SANTE DE L'ASSOCIATION GMSI,soins,,,,57,03 87 00 52 06,finess
888500501,88850050100018,MSP HUNDLING,soins,,,,57,03 87 85 19 54,finess
894683101,89468310100014,CENTRE DE SANTE - SANTE PLUS METZ,soins,,,,57,03 72 51 30 30,finess
915203129,91520312900027,CENTRE ACCES VISION METZ,soins,,,,57,03 72 39 60 60,finess
919931402,91993140200011,MSP LEONARD DE VINCI,soins,,,,57,,finess
919600577,91960057700010,MSP MEDIWALD CREUTZWALD,soins,,,,57,03 87 81 86 47,finess
908414519,90841451900029,SCANNER HOPITAL CHATEAU SALINS,soins,,,,57,03 87 05 20 39,finess
920911682,92091168200010,CENTRE DENTAIRE FORBACH JUDSMILE,soins,,,,57,03 75 00 32 88,finess
877988345,87798834500014,MSP DE VERNY,soins,,,,57,,finess
949730071,94973007100014,MSP DE VALMONT,soins,,,,57,03 87 91 28 57,finess
952288322,95228832200011,MAISON SANTE PLURIDISCIPLINAIRE WOIPPY,soins,,,,57,03 87 67 08 16,finess
130000797,13000079700022,MDPH 57,medico-social,,,,57,03 87 21 83 00,finess
984058958,98405895800013,MAISON MEDICALE DE FAREBERSVILLER,soins,,,,57,03 87 89 11 22,finess
923811814,92381181400014,CENTRE ACCES VISION METZ FOCH,soins,,,,57,03 72 39 60 60,finess
929094167,92909416700012,MSP AUDIN VAL D'ALZETTE,soins,,,,57,06 70 43 43 19,finess
929455129,92945512900015,MSP WALDWEISTROFF,soins,,,,57,03 87 35 53 09,finess
930463658,93046365800011,MSP WOIPPY SAINT ELOI,soins,,,,57,03 87 32 43 45,finess
932607096,93260709600017,MSP LES BOULEAUX,soins,,,,57,03 87 72 26 73,finess
938751948,93875194800010,MSP DE LA SEILLE,soins,,,,57,03 87 56 18 22,finess
941459596,94145959600016,MSP DU CONROY,soins,,,,57,,finess
989406517,98940651700015,MSP BOUZONVILLE FREISTROFF,soins,,,,57,03 87 57 96 85,finess
780043345,78004334500013,FOYER DE JEUNES TRAVAILLEURS HJ3F,medico-social,,,,57,03 82 53 30 38,finess
938207487,93820748700019,MSP DES REMPARTS,soins,,,,57,03 82 83 00 77,finess
266700574,26670057400012,CEGIDD HUS ANTENNE SARREBOURG,soins,,,,57,03 87 23 24 45,finess
930508403,93050840300035,CENTRE ACCES VISION THIONVILLE,soins,,,,57,03 72 39 60 60,finess
924205206,92420520600031,CDS OPHTALMOLOGIE SARREBOURG,soins,,,,57,03 72 72 93 15,finess
938573375,93857337500012,MSP NOVEANT SUR MOSELLE,soins,,,,57,03 87 52 83 22,finess
943640235,94364023500017,MSP SAINTE BARBE,soins,,,,57,03 87 87 10 27,finess
483595781,48359578100129,SAD AIDHOM,medico-social,,,,57,03 90 40 28 00,finess
988860961,98886096100016,MSP DELME,soins,,,,57,03 87 01 36 17,finess
989386958,98938695800015,CPTS COEUR DE MOSELLE,soins,,,,57,,finess
993313998,99331399800011,CENTRE OPHTALMOLOGIQUE KLARITY METZ,soins,,,,57,,finess
101292498,10129249800017,MSP LA GRANGE AUX BOIS,soins,,,,57,06 81 79 07 73,finess
102297843,10229784300017,MSP LA SOURCE,soins,,,,57,03 87 03 00 03,finess
308050467,30805046700064,SSIAD ENTRAINS SUR NOHAIN,medico-social,,,,58,03 86 29 28 38,finess
775620172,77562017200327,CENTRE PROV. HEBERGEMENT,medico-social,,,,58,03 86 61 86 07,finess
420331613,42033161300018,SSIAD DE POUILLY,medico-social,,,,58,03 86 39 14 33,finess
265800110,26580011000032,SSIAD DU CH LES CYGNES,medico-social,,,,58,03 86 22 30 30,finess
200011203,20001120300045,EHPAD EMILE CLERGET,soins,,,,58,03 86 93 10 00,finess
778478305,77847830500098,"CDJ ""LES MARINIERS",medico-social,,,,58,03 86 26 92 59,finess
778475541,77847554100158,SESSAD LE FIL D'ARIANE NEVERS,medico-social,,,,58,03 86 71 98 50,finess
452189111,45218911100027,SSIAD ADMR LA CHARITE/LOIRE PREMERY,soins,,,,58,03 86 70 09 38,finess
452870314,45287031400021,MAISON D'ENFANTS LA VIE POUR L'ECOLE,medico-social,,,,58,03 86 22 29 70,finess
338087927,33808792700087,L'ATELIER,medico-social,,,,58,03 86 59 95 55,finess
488201120,48820112000026,CHRS LE PRADO,medico-social,,,,58,03 86 93 01 30,finess
775620164,77562016400266,FOYER DE VIE RESIDENCE DES ETANGS,medico-social,,,,58,03 86 58 39 20,finess
343475117,34347511700010,ASSOCIATION POUR L'AIDE A DOMICILE,medico-social,,,,58,03 86 39 14 33,finess
402254205,40225420500014,ADMR D'OUROUER,medico-social,,,,58,03 86 21 53 23,finess
778443150,77844315000017,CENTRE SOCIAL,soins,,,,58,03 86 84 19 00,finess
778478040,77847804000034,SERVICE AIDE A DOMICILE ANAMFD NEVERS,medico-social,,,,58,03 86 61 21 24,finess
306203167,30620316700052,SAAD COEUR DE NIÈVRE,medico-social,,,,58,03 86 60 88 40,finess
428662928,42866292800053,EHPAD LES FORGES ROYALES,medico-social,,,,58,03 86 90 07 00,finess
308909647,30890964700064,LBM ACM BIO UNILABS CHATEAU CHINON,laboratoire,,,,58,03 86 85 18 82,finess
422184747,42218474700042,SAVS,medico-social,,,,58,03 86 20 64 20,finess
321355026,32135502600022,LBM MAYMAT NEVERS,laboratoire,,,,58,03 86 57 09 18,finess
340051713,34005171300147,BIO+ CLAMECY,laboratoire,,,,58,03 86 18 08 41,finess
798245197,79824519700016,SISA MAISON DE SANTE AMANDINOISE,soins,,,,58,03 86 39 18 88,finess
817986375,81798637500019,MAISON SANTE PLURIDISC. BERGERONNETTES,soins,,,,58,03 86 84 52 34,finess
397490848,39749084800025,MAISON MÉDICALE BEAU SOLEIL,soins,,,,58,03 86 50 25 38,finess
917896805,91789680500012,SISA MULTISITES MORVAN BAZOIS,soins,,,,58,03 86 84 97 00,finess
790928600,79092860000010,PÔLE DE SANTÉ PLURIDISCIPLINAIRE LUZY,soins,,,,58,03 86 30 25 25,finess
790963847,79096384700013,MSP DES VAUX D'YONNE,soins,,,,58,03 86 27 23 24,finess
751427311,75142731100020,MAISON DE SANTE PLURIDISCIPLINAIRE,soins,,,,58,,finess
808609135,80860913500013,MAISON DE SANTÉ DU PAYS CHARITOIS,soins,,,,58,,finess
821358314,82135831400010,MSP DE GARCHIZY,soins,,,,58,,finess
819469370,81946937000012,MAISON SANTE PLURIDISCIPLINAIRE COSNE,soins,,,,58,,finess
823373899,82337389900025,MAISON DE SANTE TANNAYSIENNE,soins,,,,58,,finess
452703234,45270323400016,GPT IMAGERIE RESO MAGNETIQUE NIVERNAIS,soins,,,,58,03 86 38 22 30,finess
830153359,83015335900013,MSP DU PAYS CORBIGEOIS,soins,,,,58,,finess
835054891,83505489100014,MSP NEUVY SUR LOIRE,soins,,,,58,,finess
823899778,82389977800018,MSP D'IMPHY,soins,,,,58,,finess
442029393,44202939300018,SCANNER LIBERAL NEVERS,soins,,,,58,,finess
428104871,42810487100028,CPTS LOIRE VAL YONNE MORVAN,medico-social,,,,58,,finess
828434969,82843496900014,MSP SUD AGGLOMERATION NEVERS,soins,,,,58,,finess
904645223,90464522300010,MAISON DES PERMANENCES MEDICALES,soins,,,,58,,finess
225800010,22580001000012,CENTRE SANTE TERRITORIALE LA MACHINE,soins,,,,58,03 86 59 24 14,finess
834179566,83417956600056,CENTRE IMAGERIE MEDICALE SOLILOIRE,soins,,,,58,03 86 61 94 36,finess
912139334,91213933400011,MSP COSNOISE,soins,,,,58,,finess
215803032,21580303200196,CENTRE MUNICIPAL DE SANTE,soins,,,,58,,finess
778443275,77844327500012,MECS VILLAGE D'ENFANTS PIERRE SAURY,medico-social,,,,58,06 02 11 74 85,finess
130001373,13000137300013,MDPH NIEVRE,medico-social,,,,58,03 86 71 05 50,finess
178901310,17890131000148,UEHDR NEVERS,medico-social,,,,58,03 86 71 68 13,finess
987802782,98780278200019,GIE IMAGERIE DE COSNE,soins,,,,58,02 34 05 30 20,finess
994485514,99448551400016,MEDICOBUS 58 CDS MOBILE,soins,,,,58,,finess
651880437,65188043700025,POLYCLINIQUE DU VAL DE LOIRE,soins,,,,58,03 86 93 52 58,finess
315564443,31556444300010,MAISON CONVALESC. LUZY CLIN. DU MORVAN,soins,,,,58,08 26 39 99 24,finess
510347552,51034755200018,POLE DE SANTE DE COSNE SUR LOIRE,soins,,,,58,03 86 28 60 00,finess
631880192,63188019200010,CLINIQUE DU CHATEAU DU TREMBLAY,soins,,,,58,03 86 59 75 75,finess
305932816,30593281600039,CENTRE DE SOINS INFIRMIERS,soins,,,,58,03 86 59 23 16,finess
229400288,22940028800192,CENTRE PLACEMENT FAMIL. ET SOC.,medico-social,,,,58,03 86 93 97 72,finess
265800193,26580019300012,EHPAD LES PETITES PROMENADES,medico-social,,,,58,03 86 29 45 23,finess
265800029,26580002900018,EHPAD CHATEAU MORLON,medico-social,,,,58,03 86 50 59 44,finess
265800136,26580013600029,EHPAD SUD MORVAN,medico-social,,,,58,03 86 84 23 77,finess
265800169,26580016900012,EHPAD LES 4 SAISONS,medico-social,,,,58,03 86 58 41 79,finess
265800045,26580004500048,EHPAD DU CH HENRI DUNANT,soins,,,,58,03 86 69 44 69,finess
530108307,53010830700030,EHPAD AP NEVERS LES RIVES DE LA NIEVRE,medico-social,,,,58,03 86 61 18 54,finess
324862168,32486216800048,C.H.R.S. ANAR NEVERS,medico-social,,,,58,03 86 59 40 59,finess
316503291,31650329100015,EHPAD LE CLOS,medico-social,,,,58,03 86 58 20 44,finess
265800086,26580008600042,EHPAD DU CH DE DECIZE,soins,,,,58,03 86 77 79 31,finess
265800078,26580007800031,EHPAD DU CH DE COSNE-COURS/LOIRE,medico-social,,,,58,03 86 26 54 54,finess
265803031,26580303100029,FL VARENNES VAUZELLES,medico-social,,,,58,03 86 36 21 10,finess
322044934,32204493400014,"F.L. ""LE COTEAU DES VIGNES",medico-social,,,,58,03 86 39 17 65,finess
265800052,26580005200028,EHPAD DU CH DE CHATEAU-CHINON,soins,,,,58,03 86 79 60 03,finess
778446476,77844647600013,EHPAD OEUVRE HOSPITALIERE CORBIGNY,soins,,,,58,03 86 20 01 42,finess
265800060,26580006000021,EHPAD DU CH DE CLAMECY,soins,,,,58,03 86 27 60 00,finess
265800094,26580009400012,EHPAD LES JARDINS DES LAIGNES,medico-social,,,,58,03 86 26 86 00,finess
323888214,32388821400026,CLINIQUE LE RECONFORT,soins,,,,58,03 86 24 80 05,finess
265801944,26580194400058,SSIAD DU CCAS DE NEVERS,medico-social,,,,58,03 86 71 80 26,finess
265800177,26580017700031,SSIAD CLS SAINT PIERRE LE MOUTIER,medico-social,,,,58,03 86 60 65 00,finess
265800128,26580012800018,EHPAD LUZY,medico-social,,,,58,03 86 30 28 28,finess
379574767,37957476700024,EHPAD MARION DE GIVRY,medico-social,,,,58,03 86 59 88 00,finess
382842722,38284272200011,EHPAD LES COLCHIQUES,medico-social,,,,58,03 86 37 96 39,finess
352984397,35298439700021,SSIAD DECIZE,medico-social,,,,58,03 86 25 22 43,finess
200027019,20002701900013,SPASAD CLAMECY,medico-social,,,,58,03 86 27 52 25,finess
398908459,39890845900017,GIE SCANNER COSNE SUR LOIRE,soins,,,,58,03 86 24 09 67,finess
412335069,41233506900016,EHPAD BERNARD DE LAPLANCHE,medico-social,,,,58,03 86 30 48 05,finess
265906990,26590699000014,CH SOMAIN,soins,,,,59,03 27 93 09 09,finess
265906917,26590691700017,CH LA BASSEE,soins,,,,59,03 20 29 53 00,finess
265906719,26590671900017,CHR LILLE,soins,,,,59,03 20 44 59 62,finess
200035236,20003523600013,GROUPE HOSPITALIER LOOS HAUBOURDIN,soins,,,,59,03 20 10 52 00,finess
265906982,26590698200011,CH SECLIN,soins,,,,59,03 20 62 70 00,finess
783697345,78369734500016,CLCC OSCAR LAMBRET LILLE,soins,,,,59,03 20 29 59 59,finess
265906834,26590683400014,CH DUNKERQUE,soins,,,,59,03 28 28 59 05,finess
265906784,26590678400011,CH CAMBRAI,soins,,,,59,03 27 73 73 73,finess
265906925,26590692500010,CH LE CATEAU,soins,,,,59,03 27 84 66 66,finess
265906909,26590690900048,CH JEUMONT,soins,,,,59,03 27 53 00 70,finess
265906883,26590688300011,CH HAUTMONT,soins,,,,59,03 27 63 60 20,finess
265906859,26590685900011,CH FOURMIES,soins,,,,59,03 27 56 47 47,finess
265906933,26590693300121,CH LE QUESNOY,soins,,,,59,03 27 14 86 14,finess
265906750,26590675000012,CH AVESNES,soins,,,,59,03 27 56 55 55,finess
265906958,26590695800342,CH DE MAUBEUGE MCO,soins,,,,59,03 27 69 43 43,finess
265906842,26590684200017,CH FELLERIES-LIESSIES,soins,,,,59,03 27 56 72 00,finess
265906818,26590681800017,CH DENAIN,soins,,,,59,03 27 24 30 00,finess
265906974,26590697400018,CH SAINT- AMAND LES EAUX,soins,,,,59,03 27 22 96 00,finess
265906735,26590673500013,CH VALENCIENNES,soins,,,,59,03 27 14 32 68,finess
265907014,26590701400012,CH WATTRELOS,soins,,,,59,03 20 66 40 00,finess
265906743,26590674300017,CH ARMENTIERES,soins,,,,59,03 20 48 33 33,finess
265906768,26590676800014,CH BAILLEUL,soins,,,,59,03 28 43 70 00,finess
265906891,26590689100014,CH HAZEBROUCK,soins,,,90209,59,03 28 42 66 00,finess
265907063,26590706300019,EPSM LILLE METROPOLE,soins,,,59106,59,03 20 10 20 10,finess
265907071,26590707100012,EPSM DES FLANDRES,soins,,,,59,03 28 43 45 46,finess
265906826,26590682600010,CH DOUAI DECHY,soins,,,,59,03 27 94 70 00,finess
265908707,26590870700010,EPSM AGGL LILLOISE ST-ANDRE,soins,,,59107,59,03 20 63 76 00,finess
265907022,26590702200015,HÔPITAL MARITIME VANCAUWENBERGHE,soins,,,,59,03 28 26 20 26,finess
265907055,26590705500015,CH INTERCOMMUNAL WASQUEHAL,soins,,,,59,03 20 89 65 66,finess
308054402,30805440200026,POLYCLINIQUE DE GRANDE SYNTHE,soins,,,,59,03 28 58 60 00,finess
304576218,30457621800842,CMPP DUNKERQUE,medico-social,,,,59,03 28 59 22 42,finess
775624679,77562467900392,C.M.P.P. ESPACE CLAUDE CHASSAGNY,medico-social,,,,59,03 20 43 16 16,finess
403841638,40384163800022,SSIAD D'HAZEBROUCK,medico-social,,,,59,03 21 95 42 52,finess
245900287,24590028700054,SSIAD D'AULNOY LEZ VALENCIENNES,medico-social,,,,59,03 27 23 78 00,finess
265903500,26590350000204,EHPAD RESIDENCE LES CAMANETTES,medico-social,,,,59,03 20 56 67 47,finess
334554623,33455462300028,POLYCLINIQUE DE LA THIÉRACHE,soins,,,,59,03 27 56 66 33,finess
195935606,19593560600556,CENTRE DE PLANIFICATION - SIUMPPS,soins,,,,59,03 20 19 02 70,finess
334781663,33478166300169,CSAPA REAGIR,medico-social,,,,59,03 20 25 91 83,finess
388824948,38882494800037,CSAPA L'ATRE,medico-social,,,,59,03 20 54 60 88,finess
405368689,40536868900056,EHPAD  LES ORCHIDEES,medico-social,,,,59,03 20 19 62 62,finess
381344092,38134409200030,MAS ALTHÉA,medico-social,,,,59,03 20 29 34 43,finess
300347614,30034761400046,FOYER LOGEMENT MONTJOIE,medico-social,,,,59,03 28 69 10 80,finess
400140315,40014031500021,EHPAD RESIDENCE DOMAINE DU LAC,medico-social,,,,59,03 27 40 32 40,finess
451063606,45106360600011,SCE D'ACCUEIL DE JOUR LA RUCHE,medico-social,,,,59,03 27 66 44 11,finess
775621014,77562101400296,FV PBDC RAILLENCOURT-SAINTE-OLLE,medico-social,,,,59,03 27 74 74 45,finess
783601966,78360196600329,CPFSE LE CABESTAN AAES DUNKERQUE,medico-social,,,,59,03 28 29 21 49,finess
414908970,41490897000026,POLYCLINIQUE VAUBAN,soins,,,,59,03 27 32 42 52,finess
381036680,38103668000019,CENTRE D'IMAGERIE MEDICAL DUNKERQUOIS,soins,,,,59,03 28 28 13 37,finess
783778681,78377868100024,EAM HELENE BOREL,medico-social,,,,59,03 27 93 16 16,finess
392979399,39297939900020,CTRE RADIOTHERAPIE BOURGOGNE,soins,,,,59,03 20 00 97 57,finess
341860922,34186092200200,CENTRE D'AUTODIALYSE ADH DE SOMAIN,soins,,,,59,03 27 08 92 98,finess
333750545,33375054500100,FOYER VIE ADULTES HAND LES SYMPHORINES,medico-social,,,,59,03 28 43 82 50,finess
265907006,26590700600166,CAMSP DU CH TOURCOING,medico-social,,,,59,03 20 69 46 48,finess
783854086,78385408600056,FOYER LOGEMENT TRAITS D'UNION,medico-social,,,,59,03 27 57 67 23,finess
886080282,88608028200066,CLINIQUE PSY ADULTES AVENUE SALOMON,soins,,,,59,03 20 12 47 01,finess
412032567,41203256700023,SSIAD DE  GONDECOURT,medico-social,,,,59,03 20 32 92 40,finess
320889520,32088952000062,CSAPA LE POINT DU JOUR,medico-social,,,,59,03 27 60 27 09,finess
411583784,41158378400078,LE CLOS FLEURI,medico-social,,,,59,03 27 72 19 10,finess
